Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Volume_NVDA,Open_NDX,High_NDX,Low_NDX,Close_NDX,Volume_NDX,Open_SPX,High_SPX,Low_SPX,Close_SPX,Volume_SPX,Open_VIX,High_VIX,Low_VIX,Close_VIX
2022-03-08,21.2773,22.3399,20.6192,21.4819,558299208,13275.23,13663.27,13129.4,13267.61,1018772045.0,4202.66,4276.94,4157.87,4170.7,3636375797.0,36.19,37.52,32.78,35.13
2022-03-09,22.3539,23.1855,22.2139,22.9796,493477366,13610.48,13793.11,13504.48,13742.2,817951869.0,4223.1,4299.4,4223.1,4277.88,3018723346.0,33.74,34.12,31.39,32.45
2022-03-10,22.4973,22.7539,21.8494,22.6242,428704537,13577.84,13633.69,13399.46,13591.0,817064475.0,4252.55,4268.28,4209.8,4259.52,2583441996.0,33.03,34.03,30.23,30.23
2022-03-11,22.9876,23.1105,22.0133,22.0671,367756627,13701.8,13714.44,13285.19,13301.83,753078222.0,4279.5,4291.01,4200.49,4204.31,2335196408.0,30.43,31.01,28.84,30.75
2022-03-14,21.8364,22.2289,21.1274,21.2982,385929380,13248.09,13386.67,13020.4,13046.64,844799464.0,4202.75,4247.57,4161.72,4173.11,2714056407.0,31.03,33.18,30.06,31.77
2022-03-15,21.4859,23.0036,21.2902,22.9386,492729992,13174.97,13488.18,13092.45,13458.56,842660509.0,4188.82,4271.05,4187.9,4262.45,2630767161.0,33.13,33.83,29.57,29.83
2022-03-16,23.465,24.5603,23.1375,24.4594,672423835,13633.12,13960.25,13475.09,13956.79,996791260.0,4288.14,4358.9,4251.99,4357.86,2922879968.0,29.02,29.8,26.29,26.67
2022-03-17,24.0839,24.8049,23.8703,24.7291,472645561,13878.99,14125.67,13827.34,14118.6,733628026.0,4345.11,4412.67,4335.65,4411.67,2435098356.0,26.51,27.47,25.25,25.67
2022-03-18,24.7621,26.5295,24.5873,26.4135,731809155,14061.29,14427.46,14014.43,14420.08,1187571010.0,4407.34,4465.4,4390.57,4463.12,4234433858.0,26.36,26.82,23.85,23.87
2022-03-21,26.4675,27.1116,25.9284,26.6942,592610231,14377.15,14470.68,14190.53,14376.09,776939531.0,4462.4,4481.75,4424.3,4461.18,2479499718.0,25.14,25.36,22.99,23.53
2022-03-22,26.6873,27.1974,26.0333,26.4845,547823506,14396.03,14688.97,14385.55,14654.33,733728237.0,4469.1,4522.0,4469.1,4511.61,2341523848.0,24.02,24.02,22.7,22.94
2022-03-23,26.0871,26.5719,25.537,25.5957,502869272,14525.22,14681.33,14446.04,14447.55,742461851.0,4493.1,4501.07,4455.81,4456.24,2181298863.0,23.04,24.03,22.64,23.57
2022-03-24,26.1271,28.278,25.8684,28.1081,878688626,14529.71,14767.73,14440.67,14765.69,767823120.0,4469.98,4520.58,4465.17,4520.16,2076509992.0,23.61,23.79,21.49,21.67
2022-03-25,27.8445,28.3159,27.2304,27.6506,579880360,14766.9,14805.88,14577.59,14754.31,657504482.0,4522.91,4546.03,4501.07,4543.06,1997323727.0,21.87,22.86,20.8,20.81
2022-03-28,27.7141,28.208,27.1655,28.177,426128968,14763.16,14989.08,14705.92,14987.4,675372862.0,4541.09,4575.65,4517.69,4575.52,2017538125.0,22.14,23.33,19.54,19.63
2022-03-29,28.6516,28.9028,27.9383,28.6133,489714208,15142.93,15265.42,15039.61,15239.32,752287976.0,4602.86,4637.3,4589.66,4631.6,2449168296.0,19.7,19.73,18.67,18.9
2022-03-30,28.262,28.4532,27.462,27.6486,464178883,15177.15,15229.02,15010.34,15071.55,717566708.0,4624.2,4627.77,4581.32,4602.45,2080196324.0,19.38,20.51,18.72,19.33
2022-03-31,27.7405,28.206,27.2294,27.2454,524221453,15074.23,15088.38,14835.16,14838.49,854373699.0,4599.02,4603.07,4530.41,4530.41,2644203200.0,19.68,21.48,19.54,20.56
2022-04-01,27.3343,27.455,26.2278,26.6723,518007082,14886.91,14925.93,14723.83,14861.21,719285660.0,4540.32,4548.7,4507.57,4545.86,2324492158.0,20.62,20.86,19.41,19.63
2022-04-04,26.6883,27.5169,26.5734,27.3193,398301398,14903.38,15161.89,14884.57,15159.58,654667074.0,4547.97,4583.5,4539.21,4582.64,2280384041.0,20.75,20.78,18.45,18.57
2022-04-05,27.2134,27.2784,25.7814,25.8924,437266376,15109.27,15120.67,14782.57,14820.64,658191088.0,4572.45,4593.45,4514.17,4525.12,2420827941.0,18.79,21.57,18.55,21.03
2022-04-06,24.8968,25.2623,23.9671,24.3708,704883028,14600.3,14639.35,14395.4,14498.88,799248792.0,4494.17,4503.94,4450.04,4481.15,2718023074.0,21.27,24.78,21.24,22.1
2022-04-07,24.4047,24.6852,23.443,24.1719,558825162,14469.5,14624.24,14315.69,14531.81,687699694.0,4474.65,4521.16,4450.3,4500.21,2598710105.0,21.97,23.82,21.12,21.55
2022-04-08,23.8813,23.8873,23.0276,23.0845,525563873,14450.53,14490.19,14307.68,14327.26,626576683.0,4494.15,4520.41,4474.6,4488.28,2247337166.0,21.25,22.34,20.28,21.16
2022-04-11,22.1809,22.2868,21.6277,21.8844,576065334,14149.6,14187.67,13979.14,13990.21,663749126.0,4462.64,4464.35,4408.38,4412.53,2333774550.0,23.09,24.42,22.09,24.37
2022-04-12,22.5033,22.6911,21.2503,21.472,663246488,14175.66,14264.74,13882.75,13940.24,656300481.0,4437.59,4471.0,4381.34,4397.45,2167088424.0,24.94,25.38,22.27,24.26
2022-04-13,21.6955,22.4664,21.423,22.17,517714976,13939.61,14258.8,13919.48,14217.29,625954993.0,4394.3,4453.92,4392.7,4446.59,2103002387.0,23.52,24.45,21.37,21.82
2022-04-14,22.4714,22.7429,21.1314,21.2264,569946225,14225.46,14235.39,13884.82,13893.21,642053482.0,4449.12,4460.46,4390.77,4392.59,2438692580.0,21.72,22.7,20.85,22.7
2022-04-18,21.1684,22.0552,21.0474,21.7504,526485216,13859.47,13997.93,13788.96,13910.76,578896136.0,4385.63,4410.31,4370.3,4391.69,2049261518.0,24.52,24.6,21.98,22.17
2022-04-19,21.6875,22.3399,21.2823,22.165,513545903,13882.75,14236.51,13844.74,14210.26,611539669.0,4390.63,4471.03,4390.63,4462.21,2246729830.0,22.55,22.92,20.36,21.37
2022-04-20,22.4835,22.6366,21.1684,21.45,469674383,14246.2,14263.61,13962.86,13998.53,762172644.0,4472.26,4488.29,4448.76,4459.45,2382044298.0,21.13,21.32,19.75,20.32
2022-04-21,21.6769,22.3588,19.9703,20.1528,657188831,14174.92,14277.21,13682.68,13720.45,799713552.0,4489.17,4512.94,4384.47,4393.66,2634157914.0,20.24,23.28,19.81,22.68
2022-04-22,20.2727,20.4555,19.471,19.486,625645813,13714.63,13769.4,13342.79,13356.87,768843628.0,4385.83,4385.83,4267.62,4271.78,2515855752.0,22.71,28.27,22.62,28.21
2022-04-25,19.1733,19.9153,19.0675,19.8724,642523145,13275.41,13541.77,13239.73,13533.22,789132234.0,4255.34,4299.02,4200.82,4296.12,2846155944.0,30.04,31.6,26.8,27.02
2022-04-26,19.6887,19.7585,18.6423,18.7601,654117313,13447.66,13447.66,13009.66,13009.71,829178887.0,4278.14,4278.14,4175.04,4175.2,2644480439.0,27.38,33.81,27.06,33.52
2022-04-27,18.5703,19.1383,18.2626,18.3875,500205613,13009.4,13241.94,12936.41,13003.36,859151871.0,4186.52,4240.71,4162.9,4183.96,2645379293.0,31.11,32.77,29.82,31.6
2022-04-28,18.9387,20.0072,18.4621,19.7525,571177921,13254.96,13542.57,13038.17,13456.06,991628719.0,4222.58,4308.45,4188.63,4287.5,2765340120.0,29.91,32.0,28.0,29.99
2022-04-29,19.373,20.0984,18.4895,18.5195,501181807,13274.95,13428.54,12835.48,12854.8,950839386.0,4253.75,4269.68,4124.28,4131.93,2846133680.0,28.97,34.3,28.54,33.4
2022-05-02,18.513,19.545,18.3635,19.504,572902461,12864.83,13083.57,12716.63,13075.85,883397118.0,4130.61,4169.81,4062.51,4155.38,2741101346.0,33.35,36.64,31.74,32.34
2022-05-03,19.371,19.7955,19.1045,19.573,476460897,13045.36,13178.74,12982.7,13089.9,787462752.0,4159.78,4200.1,4147.08,4175.48,2504555235.0,31.76,32.82,29.06,29.25
2022-05-04,19.8934,20.3695,18.7231,20.3036,649823044,13110.3,13556.67,12887.53,13535.71,991774894.0,4181.18,4307.66,4148.91,4300.17,2875234248.0,29.12,29.42,24.95,25.42
2022-05-05,19.8374,19.8954,18.4725,18.8159,627266208,13344.79,13344.79,12710.59,12850.55,982574200.0,4270.43,4270.43,4106.01,4146.87,2869945993.0,25.97,33.2,25.78,31.2
2022-05-06,18.7081,19.483,17.9632,18.6473,634241913,12776.86,12926.58,12522.77,12693.54,919528625.0,4128.17,4157.69,4067.91,4123.34,2737777030.0,32.23,35.34,29.83,30.19
2022-05-09,18.0071,18.2276,16.8018,16.9247,645416356,12465.91,12542.32,12136.19,12187.72,1026599184.0,4081.27,4081.27,3975.48,3991.24,3077820809.0,31.9,35.48,31.9,34.75
2022-05-10,17.6626,18.1707,16.9994,17.569,762610788,12496.84,12537.89,12173.47,12345.86,967617147.0,4035.18,4068.82,3958.17,4001.05,2915264940.0,33.66,34.84,32.24,32.99
2022-05-11,17.3212,17.7265,16.5433,16.6052,671167252,12240.21,12470.89,11939.09,11967.56,955907965.0,3990.08,4049.09,3928.82,3935.18,2767622340.0,32.87,34.39,30.73,32.56
2022-05-12,16.195,16.763,15.5438,16.151,709786145,11790.13,12128.73,11692.12,11945.5,1061259221.0,3903.95,3964.8,3858.87,3930.08,3137341972.0,33.74,34.76,31.7,31.77
2022-05-13,16.763,17.9017,16.5678,17.6796,671437134,12125.93,12429.29,12069.13,12387.4,860053365.0,3963.9,4038.88,3963.9,4023.89,2540467772.0,31.09,31.2,28.78,28.87
2022-05-16,17.483,17.7615,17.0804,17.2384,522224236,12297.07,12395.51,12196.21,12243.58,726145715.0,4013.02,4046.46,3983.99,4008.01,2214046548.0,30.01,30.23,27.36,27.47
2022-05-17,18.0471,18.3435,17.6079,18.1498,586704059,12496.63,12572.99,12333.98,12564.1,822733853.0,4052.0,4090.72,4033.93,4088.85,2462826212.0,27.07,27.17,25.51,26.1
2022-05-18,17.6786,18.0911,16.8388,16.9127,545974711,12352.92,12389.96,11887.0,11928.31,898802610.0,4051.98,4051.98,3911.91,3923.68,2719641498.0,26.74,31.49,26.21,30.96
2022-05-19,16.9117,17.6606,16.709,17.0984,622236893,11872.56,12066.85,11795.79,11875.63,957847018.0,3899.0,3945.96,3876.58,3900.79,2774587225.0,31.24,33.11,29.06,29.35
2022-05-20,17.3063,17.384,15.7316,16.6691,740208372,12037.03,12044.7,11492.29,11835.62,1052587100.0,3927.76,3943.42,3810.32,3901.36,3004732400.0,28.78,32.91,28.13,29.43
2022-05-23,16.2498,16.8898,16.155,16.8728,640843722,11867.08,12047.81,11785.76,12034.28,808602375.0,3919.42,3981.88,3909.04,3973.75,2406253177.0,28.98,30.39,28.29,28.48
2022-05-24,16.4854,16.5723,15.7566,16.13,589428429,11807.78,11842.81,11576.11,11769.84,839658702.0,3942.94,3955.68,3875.13,3941.48,2437966527.0,29.43,31.07,29.04,29.45
2022-05-25,15.996,17.0854,15.9761,16.9496,782297737,11732.45,12028.89,11714.27,11943.93,775702939.0,3929.59,3999.33,3925.03,3978.73,2334313273.0,29.33,30.23,28.16,28.37
2022-05-26,16.012,18.0651,15.998,17.8244,998061905,11906.83,12337.73,11901.88,12276.79,857778965.0,3984.6,4075.14,3984.6,4057.84,2400529721.0,28.42,28.46,27.11,27.5
2022-05-27,18.1588,18.8528,18.0731,18.783,739481379,12421.8,12682.58,12405.29,12681.42,765322088.0,4077.43,4158.49,4077.43,4158.24,2163529907.0,27.5,27.54,25.57,25.72
2022-05-31,18.9516,19.1713,18.3225,18.6443,665090677,12688.95,12762.84,12482.32,12642.1,1053964826.0,4151.09,4168.34,4104.88,4132.15,3805436157.0,27.47,28.35,25.94,26.19
2022-06-01,18.6961,19.0247,18.0951,18.2926,545326585,12750.31,12820.47,12457.91,12548.36,692253919.0,4149.78,4166.54,4073.85,4101.23,2172170316.0,26.05,27.73,25.38,25.69
2022-06-02,18.2646,19.59,18.1707,19.563,649623917,12498.63,12897.63,12447.77,12892.89,763534106.0,4095.41,4177.51,4074.37,4176.82,2072172553.0,25.73,26.5,24.33,24.72
2022-06-03,19.053,19.3035,18.494,18.6921,599672375,12650.39,12724.81,12505.76,12548.03,707218813.0,4137.57,4142.67,4098.67,4108.54,1878566492.0,24.91,25.96,24.76,24.79
2022-06-06,19.1105,19.3082,18.5366,18.7581,423036590,12745.89,12804.46,12534.58,12599.63,752846847.0,4134.72,4168.78,4109.18,4121.43,1919014089.0,25.37,25.81,24.82,25.07
2022-06-07,18.4445,18.9716,18.1608,18.8977,389494563,12456.49,12737.3,12413.55,12711.68,676933609.0,4096.47,4164.86,4080.19,4160.68,1973745637.0,25.54,26.24,23.88,24.02
2022-06-08,18.775,19.1554,18.5114,18.6242,363717725,12682.81,12776.65,12578.55,12615.13,683827561.0,4147.12,4160.14,4107.2,4115.77,1875032906.0,24.37,24.78,23.74,23.96
2022-06-09,18.4574,18.9087,18.0179,18.0249,396080453,12543.37,12666.41,12265.86,12269.78,695387123.0,4101.65,4119.1,4017.17,4017.82,2040178588.0,24.29,26.24,23.82,26.09
2022-06-10,17.5777,17.6743,16.8474,16.9522,466246079,12052.59,12082.7,11825.35,11832.82,826738938.0,3974.39,3974.39,3900.16,3900.86,2475868478.0,26.26,29.63,26.05,27.75
2022-06-13,15.9794,16.2912,15.5861,15.627,604927199,11472.19,11568.64,11254.18,11288.32,984642059.0,3838.15,3838.15,3734.3,3749.63,3067433318.0,31.37,35.0,31.29,34.02
2022-06-14,15.7109,16.0454,15.3922,15.8158,470281100,11385.18,11418.22,11205.93,11311.69,761174767.0,3763.52,3778.18,3705.68,3735.48,2639249798.0,33.01,34.0,32.07,32.69
2022-06-15,16.0744,16.8464,15.9057,16.5058,564657957,11468.13,11751.3,11346.54,11593.77,851558877.0,3764.05,3837.56,3722.3,3789.99,2761970436.0,32.39,32.77,27.76,29.62
2022-06-16,15.8397,15.922,15.3812,15.5811,546447682,11286.88,11311.05,11037.21,11127.57,935369043.0,3728.18,3728.18,3639.77,3666.77,3079954729.0,30.35,34.82,30.35,32.95
2022-06-17,15.628,15.9745,15.3083,15.8597,631141322,11172.65,11357.97,11089.93,11265.99,1253964051.0,3665.9,3707.71,3636.87,3674.84,4667721829.0,32.84,33.27,30.47,31.13
2022-06-21,16.4534,16.9861,16.386,16.5448,483707636,11446.98,11638.47,11446.98,11546.76,805135442.0,3715.31,3779.65,3715.31,3764.79,2677535781.0,30.63,30.65,29.33,30.19
2022-06-22,16.2053,16.6407,16.1594,16.3391,438558441,11427.74,11708.08,11423.2,11527.71,729050539.0,3733.89,3801.79,3717.69,3759.89,2479596731.0,31.45,31.57,28.78,28.95
2022-06-23,16.4973,16.5638,15.8327,16.2043,464273486,11622.09,11729.62,11515.48,11697.68,749718342.0,3774.71,3802.58,3743.52,3795.73,2511277193.0,29.29,29.76,28.74,29.05
2022-06-24,16.4789,17.118,16.2892,17.104,472757578,11826.95,12112.82,11812.18,12105.85,927131709.0,3821.75,3913.65,3821.75,3911.74,3476679518.0,29.07,29.72,26.83,27.23
2022-06-27,17.29,17.308,16.6042,16.8474,428516035,12157.93,12175.98,11965.67,12008.24,665896035.0,3920.76,3927.72,3889.66,3900.11,2125082913.0,28.3,28.66,26.93,26.95
2022-06-28,16.8784,17.18,15.9247,15.9616,462450924,12021.34,12133.87,11633.13,11637.77,752650878.0,3913.0,3945.86,3820.14,3821.55,2247996957.0,26.9,28.68,26.48,28.36
2022-06-29,15.7938,15.7998,15.1507,15.5221,482970092,11619.01,11710.21,11537.72,11658.26,659422530.0,3825.09,3836.5,3799.02,3818.83,2113449461.0,28.8,29.33,27.85,28.16
2022-06-30,15.3413,15.5471,14.8431,15.1397,686948771,11532.32,11650.96,11322.86,11503.72,868856795.0,3785.99,3818.99,3738.67,3785.38,2685491463.0,29.42,30.22,28.28,28.71
2022-07-01,14.8811,15.0436,14.3735,14.5044,578349901,11472.63,11592.85,11378.63,11585.68,741305108.0,3781.0,3829.82,3752.1,3825.33,2192501778.0,29.53,29.59,26.69,26.7
2022-07-05,14.1568,14.9521,14.0368,14.9451,653042978,11419.34,11781.74,11366.07,11779.9,786613007.0,3792.61,3832.19,3742.06,3831.39,2506625598.0,27.37,29.8,27.3,27.54
2022-07-06,14.9909,15.2993,14.7701,15.1107,529743504,11807.08,11941.31,11727.36,11852.59,665948578.0,3831.98,3870.91,3809.37,3845.08,2201176371.0,27.84,28.07,26.43,26.73
2022-07-07,15.4356,15.9247,15.3692,15.8377,493534086,11913.73,12137.71,11897.51,12109.05,673048848.0,3858.85,3910.63,3858.85,3902.62,2085966400.0,26.73,26.79,25.66,26.08
2022-07-08,15.4102,16.0164,15.3692,15.8178,468571153,11977.95,12179.32,11956.03,12125.69,576260622.0,3888.26,3918.5,3869.34,3899.38,1777058171.0,26.41,26.61,24.43,24.64
2022-07-11,15.5061,15.5071,15.0188,15.1327,438950232,12008.76,12026.06,11830.89,11860.28,597727356.0,3880.94,3880.94,3847.22,3854.43,1824655815.0,26.42,26.74,25.79,26.17
2022-07-12,15.2484,15.4112,14.8581,15.0627,459070340,11926.84,11990.45,11684.02,11744.99,658105993.0,3851.95,3873.41,3802.36,3818.8,2131307791.0,27.14,27.75,25.82,27.29
2022-07-13,14.5714,15.3552,14.4464,15.1447,522586830,11523.91,11819.69,11498.96,11728.53,661444183.0,3779.67,3829.44,3759.07,3801.78,2056282440.0,27.35,29.06,26.23,26.82
2022-07-14,15.0887,15.4531,14.7091,15.3523,456819200,11637.18,11801.11,11488.27,11768.4,648335133.0,3763.99,3796.41,3721.56,3790.38,2178874683.0,27.47,28.42,26.2,26.4
2022-07-15,15.6389,15.7619,15.4252,15.7419,386429788,11896.15,11987.52,11828.13,11983.62,803963575.0,3818.0,3863.62,3817.18,3863.16,2327434451.0,26.72,26.72,24.15,24.23
2022-07-18,16.2812,16.8754,15.9814,16.0804,671376270,12089.68,12156.09,11836.52,11877.5,836176406.0,3883.79,3902.44,3818.63,3830.85,2196942964.0,24.83,25.91,24.38,25.3
2022-07-19,16.4649,17.088,16.1514,16.9702,703265693,12046.69,12258.37,11967.92,12249.42,907458526.0,3860.73,3939.81,3860.73,3936.69,2386374889.0,25.12,25.41,24.25,24.5
2022-07-20,16.9253,17.9096,16.7794,17.7842,761511911,12269.07,12488.39,12232.2,12439.68,893182000.0,3935.32,3974.13,3922.03,3959.9,2346363953.0,24.23,24.73,23.4,23.88
2022-07-21,17.8622,18.1207,17.5222,18.0269,557762767,12466.13,12620.5,12351.42,12619.41,827037212.0,3955.47,3999.29,3927.64,3998.95,2498555021.0,24.07,24.67,22.92,23.11
2022-07-22,17.8701,17.9441,17.1145,17.297,537358265,12575.76,12662.86,12322.82,12396.47,835073857.0,3998.43,4012.44,3938.86,3961.63,2223130836.0,23.3,23.81,22.41,23.03
2022-07-25,16.997,17.102,16.6277,17.002,481363267,12391.21,12415.59,12244.4,12328.41,678499296.0,3965.72,3975.3,3943.46,3966.84,1945141683.0,24.33,24.57,23.19,23.36
2022-07-26,16.8674,16.8974,16.4569,16.5118,398374508,12248.21,12259.02,12051.21,12086.9,797617001.0,3953.22,3953.22,3910.74,3921.05,2144610066.0,23.95,25.31,23.82,24.69
2022-07-27,17.01,17.9131,16.8914,17.7673,570506018,12299.34,12660.77,12256.94,12601.47,985768275.0,3951.43,4039.56,3951.43,4023.61,2459044831.0,24.27,24.41,23.02,23.24
2022-07-28,17.952,18.1168,17.4177,17.961,475254222,12580.62,12741.83,12433.55,12717.87,951820749.0,4026.13,4078.95,3992.97,4072.43,2549741617.0,23.33,23.54,22.22,22.33
2022-07-29,17.7902,18.2205,17.6693,18.1397,436018172,12784.2,12986.64,12726.25,12947.97,1120906002.0,4087.33,4140.15,4079.22,4130.29,2886406949.0,22.13,22.16,21.21,21.33
2022-08-01,18.1586,18.8219,17.967,18.4174,477079317,12877.04,13084.61,12833.16,12940.78,840320603.0,4112.38,4144.95,4096.02,4118.63,2290404134.7576,22.41,23.27,22.26,22.84
2022-08-02,18.0989,18.9132,18.0689,18.5024,490153922,12853.04,13073.27,12809.01,12901.6,826913048.0,4104.21,4140.47,4079.81,4091.19,2265723779.0,24.08,24.68,22.67,23.93
2022-08-03,18.1606,18.9436,18.1138,18.8688,418681144,12983.58,13289.19,12974.86,13253.26,1005542305.0,4107.96,4167.66,4107.96,4155.17,2432226005.0,23.86,23.92,21.68,21.95
2022-08-04,18.8249,19.2494,18.7361,19.1904,410176966,13253.77,13326.72,13170.44,13311.04,853905099.0,4154.85,4161.29,4135.42,4151.94,2259557509.0,22.06,22.66,21.44,21.44
2022-08-05,18.786,19.2043,18.6422,18.9646,386562778,13107.45,13286.02,13070.36,13207.69,748283934.0,4115.87,4151.58,4107.31,4145.19,2024887684.0,21.5,22.58,20.76,21.15
2022-08-08,17.4797,18.2155,17.22,17.7703,985043241,13227.09,13394.54,13103.8,13159.16,806962010.0,4155.93,4186.62,4128.97,4140.06,2118308917.0,21.74,22.01,20.83,21.29
2022-08-09,17.23,17.4249,16.7025,17.064,669118582,13064.25,13095.7,12945.6,13008.17,785765115.0,4133.11,4137.3,4112.09,4122.47,2045740859.0,21.41,22.23,21.41,21.77
2022-08-10,17.6753,18.0949,17.295,18.0739,598187658,13330.66,13386.85,13220.05,13378.32,843446294.0,4181.02,4211.03,4177.26,4210.24,2239407036.0,22.28,22.34,19.54,19.74
2022-08-11,18.1078,18.6831,17.8532,17.9191,509978912,13471.03,13555.38,13271.35,13291.99,717282376.0,4227.4,4257.91,4201.41,4207.27,2080941232.0,19.84,20.85,19.71,20.2
2022-08-12,18.1367,18.6941,17.9301,18.6851,478706508,13384.65,13565.87,13341.65,13565.87,704610483.0,4225.02,4280.47,4219.78,4280.15,1837439508.0,20.34,20.35,19.12,19.53
2022-08-15,18.6771,19.1394,18.5892,19.0075,458251753,13529.66,13685.65,13524.53,13667.18,622293126.0,4269.37,4301.79,4256.9,4297.14,1775707808.0,20.74,21.16,19.81,19.95
2022-08-16,18.8952,19.1175,18.4774,18.8548,451817602,13617.66,13720.91,13508.47,13635.21,666068164.0,4290.46,4325.28,4277.77,4305.2,1909934189.0,20.23,20.39,19.5,19.69
2022-08-17,18.4994,18.6641,18.1217,18.3115,447371384,13499.25,13591.58,13389.82,13470.86,696908619.0,4280.4,4302.18,4253.08,4274.04,1861058607.0,19.74,20.63,19.41,19.9
2022-08-18,18.2775,18.8408,18.1596,18.7491,415978677,13474.24,13553.28,13405.74,13505.99,680945803.0,4273.13,4292.53,4261.98,4283.74,1747174197.0,20.51,20.61,19.43,19.56
2022-08-19,18.3974,18.4964,17.7473,17.8262,442153930,13370.25,13402.61,13210.82,13242.9,739652856.0,4266.31,4266.31,4218.7,4228.48,2044278522.0,20.16,21.27,20.08,20.6
2022-08-22,17.4677,17.5357,16.9443,17.012,410117329,13056.39,13073.07,12859.82,12890.54,745843238.0,4195.08,4195.08,4129.86,4137.99,1980081528.0,22.41,24.62,22.39,23.8
2022-08-23,16.9667,17.4427,16.9483,17.159,370459659,12885.28,13000.71,12852.7,12881.79,641020986.0,4133.09,4159.77,4124.03,4128.73,1788639687.0,24.13,24.21,23.07,24.11
2022-08-24,16.9901,17.3837,16.8734,17.2,523330151,12876.23,12995.14,12843.58,12917.86,628910729.0,4126.55,4156.56,4119.97,4140.77,1736786606.0,24.37,24.86,22.73,22.82
2022-08-25,16.8224,17.9241,16.8114,17.8901,771678456,12984.73,13146.84,12951.61,13143.58,727518743.0,4153.26,4200.54,4147.59,4199.12,1845810168.0,22.41,23.13,21.77,21.78
2022-08-26,17.8342,17.9011,16.2162,16.2392,770112553,13129.91,13175.25,12603.41,12605.17,936544327.0,4198.74,4203.04,4057.66,4057.66,2112956660.0,22.07,25.9,21.67,25.56
2022-08-29,15.9994,16.3171,15.7469,15.7808,496767402,12488.46,12594.34,12440.4,12484.32,771721511.0,4034.58,4062.99,4017.42,4030.61,1890889510.0,26.86,27.67,25.47,26.21
2022-08-30,15.9396,16.0184,15.1627,15.4481,530859762,12562.41,12572.88,12240.82,12342.7,829684997.0,4041.25,4044.98,3965.21,3986.16,2081001229.0,25.75,27.69,25.13,26.21
2022-08-31,15.3642,15.5201,14.9396,15.0747,574444686,12448.07,12502.15,12268.08,12272.03,958751963.17469,4000.67,4015.37,3954.53,3955.0,2551854859.5204,25.86,26.62,25.31,25.87
2022-09-01,14.1898,14.3615,13.2532,13.9192,1180375069,12158.88,12290.33,12012.98,12274.63,994633134.19336,3936.73,3970.23,3903.65,3966.85,2303306757.0706,26.88,27.42,25.28,25.56
2022-09-02,14.0818,14.1528,13.5737,13.6296,744109320,12392.46,12451.29,12035.53,12098.44,860007049.0,3994.66,4018.43,3906.21,3924.26,2080325882.0,25.51,26.28,23.19,25.47
2022-09-06,13.7136,13.7616,13.3339,13.4478,536437387,12106.57,12152.42,11928.8,12011.31,832235143.0,3930.89,3942.55,3886.75,3908.19,2245181905.0,25.46,27.8,25.33,26.91
2022-09-07,13.5497,13.8246,13.3329,13.7007,513161600,12038.18,12298.12,12026.98,12259.39,830631193.0,3909.43,3987.89,3906.03,3979.87,2207203153.0,26.93,27.15,24.54,24.64
2022-09-08,13.4458,13.9942,13.3559,13.9762,625487611,12139.57,12374.13,12120.26,12321.19,849109088.0,3959.94,4010.5,3944.81,4006.18,2287421470.0,24.7,25.9,23.56,23.61
2022-09-09,14.143,14.4597,14.112,14.3728,487607455,12424.15,12610.43,12424.15,12588.29,824679651.0,4022.94,4076.81,4022.94,4067.36,2096049232.0,23.49,23.57,22.64,22.79
2022-09-12,14.3548,14.5327,14.184,14.4907,484635355,12649.23,12752.83,12639.76,12739.72,839730425.0,4083.67,4119.28,4083.67,4110.41,2144187292.0,23.58,24.23,23.16,23.87
2022-09-13,13.7886,13.9083,13.086,13.118,715658707,12364.84,12420.01,12004.42,12033.62,1140168187.0,4037.12,4037.12,3921.28,3932.69,2641640040.0,23.67,28.15,23.53,27.27
2022-09-14,13.2409,13.2769,12.9003,13.115,589085269,12092.03,12170.25,12016.43,12134.4,946552404.0,3940.73,3961.94,3912.18,3946.01,2482078227.0,26.73,27.56,26.16,26.16
2022-09-15,13.0025,13.22,12.7774,12.9163,524140085,12034.43,12153.34,11867.88,11927.49,995728604.0,3932.41,3959.14,3888.28,3901.35,2510590552.0,26.1,26.93,25.44,26.27
2022-09-16,12.729,13.199,12.6047,13.185,671411007,11775.94,11875.09,11710.25,11861.38,1580367335.0,3880.95,3880.95,3837.08,3873.33,4360545933.0,27.47,28.45,26.14,26.3
2022-09-19,12.9993,13.4498,12.9973,13.3689,570245500,11753.6,11956.79,11752.43,11953.27,822822824.0,3849.91,3900.45,3838.5,3899.89,2115778064.0,27.69,27.95,25.56,25.76
2022-09-20,13.2015,13.4695,13.0442,13.163,525333848,11855.84,11951.13,11761.7,11851.54,830096976.0,3875.23,3876.01,3827.54,3855.93,2334817543.0,25.65,27.81,25.61,27.16
2022-09-21,13.2,14.017,13.097,13.2479,808473660,11892.72,12062.52,11636.25,11637.79,975569442.0,3871.4,3907.07,3789.49,3789.93,2485994709.0,28.03,30.18,25.55,27.99
2022-09-22,13.0652,13.136,12.4157,12.5487,759908709,11574.32,11617.99,11448.86,11501.65,958252466.0,3782.36,3790.9,3749.45,3757.99,2445941297.0,28.16,28.38,26.71,27.35
2022-09-23,12.4077,12.5987,12.245,12.5037,663961599,11398.75,11402.41,11169.66,11311.24,992108991.0,3727.14,3727.14,3647.47,3693.23,2807610763.0,27.68,32.31,27.58,29.92
