Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Volume_NVDA,Open_NDX,High_NDX,Low_NDX,Close_NDX,Volume_NDX,Open_SPX,High_SPX,Low_SPX,Close_SPX,Volume_SPX,Open_VIX,High_VIX,Low_VIX,Close_VIX,SMA_20_NVDA,SMA_50_NVDA,RSI_NVDA
2018-08-23,6.46865,6.67225,6.45487,6.60704,727656947,7420.31,7465.87,7405.4,7413.84,324118966.0,2860.29,2868.78,2854.03,2856.98,1507727778.0,12.03,12.68,11.65,12.41,6.2898499999999995,6.231726800000001,62.31537321215915
2018-08-24,6.61553,6.75511,6.61104,6.74043,536652689,7443.72,7489.54,7442.99,7485.4,325275862.0,2862.35,2876.16,2862.35,2874.69,1442327778.0,12.13,12.17,11.83,11.99,6.314857,6.2343606,65.89546114517859
2018-08-27,6.77029,6.90569,6.73873,6.83181,510670618,7527.37,7560.76,7512.02,7559.13,399850000.0,2884.69,2898.25,2884.69,2896.74,1585600000.0,12.37,12.48,12.02,12.16,6.3541995,6.2396348,68.1292125263671
2018-08-28,6.82602,6.84879,6.67345,6.79426,479983025,7580.86,7588.72,7556.72,7570.25,338155172.0,2901.45,2903.77,2893.5,2897.52,1490661111.0,12.01,12.5,11.87,12.5,6.3907495,6.244238,66.2101432569827
2018-08-29,6.78656,6.92385,6.7656,6.8991,423942159,7585.13,7661.95,7583.52,7660.18,327068966.0,2900.62,2916.5,2898.4,2914.04,1551033333.0,12.34,12.55,12.09,12.25,6.430545,6.2533862,68.8485251012159
2018-08-30,6.86796,6.97917,6.84599,6.88212,349771224,7645.11,7691.1,7619.73,7642.67,347318966.0,2908.94,2912.46,2895.22,2901.13,1556766667.0,12.25,13.95,12.24,13.53,6.464373999999999,6.2611322000000005,67.92347227288066
2018-08-31,6.86276,6.96622,6.85299,6.95323,309386871,7634.43,7676.46,7628.54,7654.55,327570690.0,2898.37,2906.32,2891.73,2901.52,1600144444.0,13.54,14.03,12.82,12.86,6.499931000000001,6.2728766,69.75615216435924
2018-09-04,6.93994,7.06636,6.91168,7.02861,395294587,7629.34,7643.45,7581.35,7622.32,384400000.0,2896.96,2900.18,2885.13,2896.72,1709477778.0,13.13,14.35,13.12,13.16,6.5368759999999995,6.2891784,71.6080003629436
2018-09-05,7.01083,7.04658,6.81702,6.8974,396743396,7600.95,7607.18,7498.38,7523.26,447720690.0,2891.59,2894.21,2876.92,2888.6,1800694444.0,13.69,14.3,13.23,13.91,6.5636455,6.3087154,64.23513252147387
2018-09-06,6.88092,6.88342,6.72357,6.75661,325740332,7527.22,7532.3,7405.32,7453.17,408393103.0,2888.64,2892.05,2867.29,2878.05,1744216667.0,14.21,15.41,13.72,14.65,6.5815535,6.3240102,57.40521010283677
2018-09-07,6.66395,6.86096,6.61952,6.73535,298113741,7402.19,7489.4,7400.99,7430.26,370065517.0,2868.26,2883.81,2864.12,2871.68,1636816667.0,14.72,15.63,14.31,14.88,6.60083,6.3419872,56.42948966198231
2018-09-10,6.7579,6.83621,6.71388,6.80685,222146539,7466.76,7473.75,7410.74,7447.68,351974138.0,2881.39,2886.93,2875.94,2877.13,1517444444.0,15.09,15.2,13.93,14.16,6.6257385,6.358846,58.956165269538396
2018-09-11,6.7601,6.84799,6.73923,6.7586,245330529,7415.09,7519.45,7401.72,7507.87,402862069.0,2871.57,2892.52,2866.78,2887.89,1610922222.0,13.96,14.92,13.21,13.22,6.646607,6.376697,56.572010664106976
2018-09-12,6.71858,6.73833,6.48863,6.64427,422913546,7493.38,7501.24,7422.91,7488.06,403767241.0,2888.29,2894.65,2879.2,2888.92,1813850000.0,13.07,13.86,12.91,13.14,6.6551785,6.389621200000001,51.280220218703334
2018-09-13,6.7104,6.81353,6.69292,6.72237,308322825,7535.23,7578.77,7531.66,7561.69,399779310.0,2896.85,2906.76,2896.39,2904.18,1808294444.0,12.91,12.91,12.3,12.37,6.6705655,6.4067796,54.41696899241101
2018-09-14,6.81323,6.91407,6.77608,6.84879,390465139,7575.38,7581.3,7515.04,7545.5,350124138.0,2906.38,2908.3,2895.77,2904.98,1749888889.0,12.13,13.15,11.93,12.07,6.694296,6.4235486,59.01668425027272
2018-09-17,6.82352,6.87146,6.76729,6.78686,207402526,7522.59,7533.92,7427.79,7434.73,393817241.0,2903.83,2904.65,2886.16,2888.8,1637644444.0,12.72,13.75,12.32,13.68,6.730526,6.4367984,56.033725657750054
2018-09-18,6.79086,6.89292,6.7076,6.71438,302253350,7440.86,7531.2,7436.54,7494.4,399653448.0,2890.74,2911.17,2890.43,2904.31,1708116667.0,13.48,13.48,12.56,12.79,6.759393499999999,6.4476586000000005,52.67787624295005
2018-09-19,6.69562,6.75611,6.64547,6.73833,226909867,7498.24,7513.34,7441.56,7490.32,371850000.0,2906.6,2912.36,2903.82,2907.95,1822233333.0,12.61,12.77,11.66,11.75,6.782699000000001,6.457016599999999,53.66536181240283
2018-09-20,6.61602,6.65826,6.54282,6.59677,434510839,7534.02,7582.43,7523.87,7569.04,394336207.0,2919.73,2934.8,2919.73,2930.75,1854294444.0,11.82,11.96,11.31,11.8,6.787159,6.4663648,47.372955849663754
2018-09-21,6.60874,6.65426,6.49332,6.52665,439095742,7587.39,7603.86,7522.12,7531.07,639106897.0,2936.76,2940.91,2927.11,2929.67,3115338889.0,11.76,12.03,11.1,11.68,6.7831395,6.4724874,44.5843257409052
2018-09-24,6.49562,6.58578,6.40843,6.58238,296594306,7477.45,7554.95,7447.23,7548.75,416617241.0,2921.83,2923.79,2912.63,2919.37,1873450000.0,12.46,12.92,12.18,12.2,6.775237,6.480671599999999,47.24245925220613
2018-09-25,6.64847,6.67444,6.5631,6.64947,282947739,7552.02,7568.17,7525.19,7563.19,394506897.0,2921.75,2923.95,2913.7,2915.56,1825266667.0,12.28,12.6,11.8,12.42,6.766119999999999,6.4907504,50.33119873527296
2018-09-26,6.65446,6.69492,6.59677,6.61273,270997380,7563.96,7637.62,7553.26,7563.09,394953448.0,2916.98,2931.15,2903.28,2905.97,1882566667.0,12.21,13.13,11.55,12.89,6.7570435,6.4973806000000005,48.65139673880266
2018-09-27,6.64767,6.66895,6.59307,6.6245,216384802,7600.34,7657.8,7596.96,7629.57,354098276.0,2911.65,2927.22,2909.27,2914.0,1700472222.0,12.77,13.0,11.94,12.41,6.743313500000001,6.5052246,49.235916719348396
2018-09-28,6.75691,6.98387,6.72887,6.96172,715868179,7612.65,7649.3,7598.69,7627.65,400679310.0,2910.03,2920.53,2907.5,2913.98,1906833333.0,12.59,13.22,12.09,12.12,6.7472935000000005,6.5196492,62.431219697970135
2018-10-01,7.04009,7.2356,7.00116,7.1685,627732943,7673.0,7700.56,7627.47,7645.45,393660345.0,2926.29,2937.06,2917.91,2924.59,1868994444.0,11.99,12.4,11.57,12.0,6.758056999999999,6.5387766,67.93513913906672
2018-10-02,7.14114,7.25306,7.07535,7.09721,387467542,7632.37,7685.36,7610.25,7628.28,412305172.0,2923.8,2931.42,2919.37,2923.43,1889933333.0,12.47,12.69,11.61,12.05,6.761487000000001,6.557213399999999,64.43051580424356
2018-10-03,7.1675,7.1751,6.99946,7.1034,323475006,7663.09,7676.9,7625.6,7637.43,525401724.0,2931.69,2939.86,2921.36,2925.51,1999283333.0,11.66,12.14,11.34,11.61,6.771787000000001,6.5761234,64.60127387143118
2018-10-04,7.06756,7.09142,6.84249,6.91867,394788512,7603.01,7608.24,7436.26,7490.0,564577586.0,2919.35,2919.78,2883.92,2901.61,1942700000.0,12.84,15.84,12.42,14.22,6.779889999999999,6.589767,55.96628801273417
2018-10-05,6.8941,6.95622,6.628,6.68542,430526482,7482.04,7510.45,7327.44,7399.01,460844828.0,2902.54,2909.64,2869.29,2885.57,1849433333.0,14.29,17.36,11.72,14.82,6.7773935,6.5972758,47.358569941778974
2018-10-08,6.60237,6.71788,6.44289,6.58408,412338186,7356.54,7415.54,7267.02,7352.82,386144828.0,2877.53,2889.45,2862.08,2884.43,1850177778.0,16.05,18.38,15.69,15.69,6.766254999999999,6.6041516,44.17932125045931
2018-10-09,6.5638,6.65826,6.51047,6.57859,275994757,7352.44,7430.36,7339.86,7371.62,423972414.0,2882.51,2894.83,2874.27,2880.34,1955833333.0,16.12,17.49,15.27,15.95,6.7572545,6.614824199999999,44.00696641145511
2018-10-10,6.47204,6.51816,6.08471,6.08691,691186617,7319.81,7329.24,7042.06,7044.5,530574138.0,2873.9,2874.02,2784.86,2785.68,2500694444.0,16.03,22.96,15.83,22.96,6.7293864999999995,6.6152972,31.975538146847143
2018-10-11,5.99966,6.13355,5.80352,5.82512,732055092,7013.48,7120.1,6892.9,6964.03,539532759.0,2776.87,2795.14,2710.51,2728.37,2717016667.0,23.07,28.84,20.65,24.98,6.684524000000001,6.609735799999999,27.642191610277337
2018-10-12,6.08252,6.18217,5.93703,6.10819,613785358,7150.22,7179.04,7019.9,7157.21,456946552.0,2770.54,2775.77,2729.44,2767.13,2203355556.0,21.63,26.8,20.88,21.31,6.647493999999999,6.6077888,37.50452357676615
2018-10-15,6.0947,6.0947,5.83032,5.83132,453864251,7129.31,7144.16,7047.47,7068.67,370491379.0,2763.83,2775.99,2749.03,2750.79,1833411111.0,21.97,22.89,19.47,21.3,6.599717,6.5995734,32.79602768256842
2018-10-16,5.94402,6.1017,5.8951,6.0905,412440328,7141.67,7291.26,7133.29,7276.43,452293103.0,2767.05,2813.46,2766.91,2809.92,1904633333.0,20.28,20.56,17.55,17.62,6.568523000000001,6.595589199999999,40.34604663252674
2018-10-17,6.1525,6.19057,5.97268,6.02183,332675467,7310.0,7311.85,7205.76,7278.63,407710345.0,2811.67,2816.94,2781.81,2809.21,1845394444.0,17.06,19.55,17.06,17.4,6.532698000000001,6.5887856,39.09290184572431
2018-10-18,6.0912,6.12976,5.87404,5.93403,528802400,7250.93,7251.54,7081.89,7116.09,438956897.0,2802.0,2806.04,2755.18,2768.78,2009133333.0,18.02,21.57,17.51,20.06,6.499561,6.5794972,37.489571919166465
2018-10-19,5.98937,6.00904,5.6408,5.67702,619207688,7169.45,7227.96,7080.73,7107.23,436589655.0,2775.66,2797.77,2760.27,2767.78,1981383333.0,19.24,21.08,18.39,19.89,6.457079500000001,6.5660412,33.19746877556625
2018-10-22,5.72967,5.82982,5.62512,5.72827,372208492,7146.03,7193.72,7088.9,7141.21,393517241.0,2773.94,2778.94,2749.22,2755.88,1837300000.0,19.38,20.89,18.82,19.64,6.414374,6.554433,34.80046571678392
2018-10-23,5.46073,5.554,5.36909,5.47642,632152580,7002.69,7149.13,6933.56,7118.67,471693103.0,2721.03,2753.59,2691.43,2740.69,2415877778.0,22.18,24.66,20.18,20.71,6.3557215,6.537136800000001,30.87910136126935
2018-10-24,5.43788,5.48472,4.92605,4.93973,892354962,7101.85,7117.34,6777.47,6789.15,505267241.0,2737.87,2742.59,2651.89,2656.1,2616283333.0,21.6,26.38,20.4,25.23,6.2720715,6.506474600000001,24.53460163271481
2018-10-25,4.84238,5.19644,4.79802,5.14953,960403794,6891.27,7063.93,6866.75,7016.39,472725862.0,2674.88,2722.7,2667.84,2705.57,2574872222.0,24.78,24.78,22.06,24.22,6.198323,6.4811726,30.542448616181375
2018-10-26,4.91248,5.07502,4.78438,4.91208,670849699,6804.69,6976.94,6743.77,6852.4,511168966.0,2667.86,2692.38,2628.16,2658.69,2668416667.0,24.51,27.51,23.33,24.16,6.095841,6.4519306,27.840940540149077
2018-10-29,5.05386,5.05736,4.3607,4.59863,764932759,6954.69,6973.19,6574.75,6713.9,463715517.0,2682.65,2706.85,2603.54,2641.25,2596500000.0,24.48,27.86,22.01,24.7,5.9673475,6.422658,24.731173055450057
2018-10-30,4.62179,5.03907,4.59863,5.0291,814554428,6673.84,6816.27,6652.53,6810.12,462294828.0,2640.68,2685.43,2635.34,2682.63,2836877778.0,23.94,25.55,23.11,23.35,5.863942,6.4004994,35.402512647833035
2018-10-31,5.19385,5.26674,5.05436,5.22309,752575573,6933.11,7030.51,6924.09,6967.1,499953448.0,2705.6,2736.69,2705.6,2711.74,2840233333.0,22.72,22.8,20.39,21.23,5.7699264999999995,6.3795168,39.56106104764614
2018-11-01,5.25957,5.41312,5.13325,5.40364,571696544,6980.79,7071.84,6932.21,7069.17,467048276.0,2717.58,2741.67,2708.85,2740.37,2615788889.0,20.96,21.21,19.03,19.34,5.6941749999999995,6.357438200000001,43.22450773941013
2018-11-02,5.39437,5.4997,5.20762,5.32485,457092222,7042.3,7085.27,6909.07,6965.29,498260345.0,2745.45,2756.55,2700.44,2723.06,2354405556.0,18.52,21.61,18.05,19.51,5.6261465,6.3317944,42.02731793003229
2018-11-05,5.31157,5.33482,5.0858,5.24638,382790913,6946.15,6952.93,6859.8,6937.09,373529310.0,2726.37,2744.27,2717.94,2738.31,2012955556.0,20.58,20.87,19.64,19.96,5.5592615,6.3019134,40.81485505550207
2018-11-06,5.23838,5.32315,5.19185,5.22878,301738142,6939.13,7024.78,6928.0,6988.85,394082759.0,2738.4,2756.82,2737.08,2755.45,1950477778.0,19.84,20.6,19.69,19.91,5.491771,6.2698528,40.53241069538242
2018-11-07,5.29569,5.38637,5.23158,5.29668,488225689,7068.5,7205.97,7057.71,7203.13,461643103.0,2774.13,2815.15,2774.13,2813.89,2174861111.0,18.03,18.05,16.33,16.36,5.4522595,6.2399012,42.19439303306806
2018-11-08,5.23708,5.23778,5.04987,5.10357,516017757,7176.19,7192.32,7125.14,7158.59,424556897.0,2806.38,2814.75,2794.99,2806.83,2016938889.0,16.18,17.2,16.09,16.72,5.416182000000001,6.2039906,38.867404642950696
2018-11-09,5.01412,5.18585,4.98036,5.09558,417011831,7095.45,7104.39,6982.89,7039.15,416981034.0,2794.1,2794.1,2764.24,2781.01,2232827778.0,16.87,18.41,16.84,17.36,5.3655515000000005,6.1682597999999995,38.73132736248591
2018-11-12,5.00384,5.02591,4.67373,4.69549,622747654,6990.37,6998.8,6819.38,6829.1,394667241.0,2773.93,2775.99,2722.0,2726.22,2039405556.0,17.26,20.71,17.25,20.45,5.30876,6.123104999999999,32.58026306485132
2018-11-13,4.79334,5.05935,4.78707,4.93743,650592510,6858.59,6951.44,6811.68,6830.91,404127586.0,2730.05,2754.6,2714.98,2722.18,2273022222.0,19.45,21.25,19.11,20.02,5.251106500000001,6.0812814,38.89953525971294
2018-11-14,5.11127,5.12557,4.77709,4.88531,531382645,6896.2,6916.1,6736.18,6769.87,437968966.0,2737.9,2746.8,2685.75,2701.58,2445761111.0,20.52,22.36,19.3,21.25,5.1942805000000005,6.0410396,38.071663111988194
2018-11-15,4.87931,5.0863,4.84317,5.01392,848378165,6750.63,6908.82,6702.42,6890.45,432537931.0,2693.52,2735.38,2670.75,2730.2,2321744444.0,20.41,22.97,19.94,19.98,5.148275,6.0061858,41.386567660213935
2018-11-16,4.04595,4.22779,4.00343,4.07363,1981431554,6823.03,6898.13,6797.43,6867.02,420389655.0,2718.54,2746.75,2712.16,2736.27,2208433333.0,20.04,21.36,18.1,18.14,5.0681055,5.9529514,29.115593921521807
2018-11-19,4.00802,4.00871,3.58323,3.58503,1713308778,6832.25,6841.45,6623.37,6642.92,405865517.0,2730.74,2733.16,2681.09,2690.73,2096055556.0,18.78,20.99,18.52,20.1,4.960943500000001,5.888515,24.972228435859506
2018-11-20,3.32116,3.82148,3.30247,3.6934,1707469035,6475.68,6614.01,6442.36,6526.96,459474138.0,2654.6,2669.44,2631.52,2641.89,2421055556.0,20.76,23.81,20.37,22.48,4.8717925,5.827211,27.43868256984146
2018-11-21,3.83048,3.84726,3.5578,3.58523,1034849268,6608.12,6639.37,6566.31,6575.66,320353448.0,2657.74,2670.73,2649.82,2649.93,1796416667.0,21.66,22.31,20.11,20.8,4.8040675,5.7660302,26.502167374322937
2018-11-23,3.55031,3.70597,3.53812,3.59242,415726716,6525.02,6591.56,6524.55,6527.35,165336207.0,2633.36,2647.55,2631.09,2632.56,917583333.0,21.23,22.65,20.65,21.52,4.726212,5.7034312,26.681299333949738
2018-11-26,3.71356,3.80214,3.63097,3.79186,822265650,6616.79,6679.91,6590.89,6678.34,346755172.0,2649.97,2674.35,2649.97,2673.45,1913305556.0,20.78,20.8,18.67,18.9,4.6702010000000005,5.642292599999999,31.657068307493887
2018-11-27,3.76568,3.8896,3.72992,3.80862,744793275,6639.39,6715.41,6609.08,6701.04,356441379.0,2663.75,2682.53,2655.89,2682.17,1936233333.0,19.41,19.93,18.7,19.02,4.6307005000000006,5.5827278,32.074251031729275
2018-11-28,3.92613,3.97077,3.79366,3.96547,811864900,6759.05,6913.33,6713.42,6913.33,412113793.0,2691.45,2744.0,2684.38,2743.79,2195372222.0,18.87,19.38,18.18,18.49,4.577519000000001,5.5277496,36.01096160752973
2018-11-29,3.96777,4.00472,3.87222,3.90219,553629589,6890.84,6938.0,6839.88,6892.4,341975862.0,2736.97,2753.75,2722.94,2737.8,1978205556.0,18.65,20.48,18.59,18.79,4.511474000000001,5.471026800000001,35.12645713967113
2018-11-30,3.91188,4.06334,3.86162,4.05264,735484182,6902.24,6951.13,6872.29,6949.01,438417241.0,2737.76,2760.88,2732.76,2760.17,2588100000.0,19.18,19.91,18.03,18.07,4.443924,5.420144199999999,38.96490247642415
2018-12-03,4.28011,4.33202,4.14971,4.2168,898032253,7106.84,7107.0,7013.2,7062.13,451900000.0,2790.5,2800.18,2773.38,2790.37,2325588889.0,16.04,17.28,15.94,16.44,4.3885214999999995,5.3739472,42.93257530338667
2018-12-04,4.17207,4.17707,3.88092,3.8959,818700888,7026.81,7045.68,6785.85,6795.21,452725862.0,2782.43,2785.93,2697.18,2700.06,2499911111.0,16.84,21.94,16.26,20.74,4.3209975,5.320217599999999,37.764519120643456
2018-12-06,3.75549,3.93033,3.7399,3.92534,697927012,6652.13,6840.5,6630.82,6838.85,488598276.0,2663.51,2696.15,2621.53,2695.95,2856372222.0,23.53,25.94,20.94,21.19,4.255825499999999,5.265734999999999,38.49598908301337
2018-12-07,3.92953,3.93983,3.61122,3.66065,687209149,6806.63,6849.38,6594.54,6613.28,426751724.0,2691.26,2708.54,2623.14,2633.08,2342605556.0,22.42,24.71,19.9,23.23,4.174024,5.206693400000001,34.56274347235761
2018-12-10,3.61569,3.79086,3.61202,3.76588,634580929,6603.36,6710.4,6534.33,6682.74,408200000.0,2630.86,2647.51,2583.23,2637.72,2306127778.0,23.95,25.94,22.5,22.64,4.1071395,5.149521,37.30528514578807
2018-12-11,3.85762,3.86592,3.59572,3.67504,677365189,6782.41,6788.47,6650.83,6704.24,387251724.0,2664.44,2674.35,2621.3,2636.78,2169927778.0,22.96,23.6,21.39,21.76,4.0361125,5.0837874,35.90627537346913
2018-12-12,3.68073,3.78886,3.59143,3.6927,659443601,6800.55,6867.66,6761.78,6763.96,415913793.0,2658.23,2685.44,2650.26,2651.07,2199383333.0,21.91,21.91,20.5,21.46,3.985973,5.0142714,36.405582352023465
2018-12-13,3.7395,3.80363,3.65635,3.6924,475209782,6805.7,6833.79,6724.04,6767.97,369572414.0,2658.7,2670.19,2637.27,2650.54,2182066667.0,21.0,21.57,20.34,20.65,3.9237215,4.9461752,36.40039466869959
2018-12-14,3.65066,3.73451,3.60822,3.63197,475649537,6679.91,6710.41,6585.31,6594.96,379398276.0,2629.68,2635.07,2593.84,2599.95,2241677778.0,21.57,22.47,20.95,21.63,3.8610545000000003,4.876746600000001,35.308938842959336
2018-12-17,3.60172,3.67404,3.50287,3.56049,668245728,6571.0,6621.63,6399.55,6448.39,459524138.0,2590.75,2601.13,2530.54,2545.94,2564638889.0,22.36,25.88,21.97,24.52,3.7883829999999996,4.809583,34.00990022617438
2018-12-18,3.60442,3.72822,3.57726,3.64417,568949330,6503.12,6551.04,6434.6,6491.52,445758621.0,2559.9,2573.99,2528.71,2546.16,2483822222.0,24.68,26.14,23.64,25.58,3.76691,4.7487580000000005,36.9350445606114
2018-12-19,3.61022,3.66394,3.38334,3.43498,751413751,6480.31,6575.39,6284.72,6342.97,499991379.0,2547.05,2585.29,2488.96,2506.96,2848855556.0,25.15,26.64,22.5,25.58,3.7594074999999996,4.685776000000001,32.99727317201494
2018-12-20,3.42649,3.51685,3.29019,3.35038,755669984,6312.72,6380.97,6161.86,6243.2,561739655.0,2496.77,2509.63,2441.18,2467.42,3103211111.0,26.09,30.3,24.68,28.38,3.7422565,4.6212118,31.533099286916297
2018-12-21,3.37677,3.40973,3.18555,3.21302,870749374,6293.06,6308.31,6013.98,6046.56,781744828.0,2465.38,2504.41,2408.55,2416.62,4227227778.0,28.24,31.35,25.71,30.11,3.723646,4.563734,29.262693401457938
2018-12-24,3.13692,3.22319,3.08752,3.15127,467602655,5994.08,6075.17,5895.12,5899.35,284012069.0,2400.56,2410.34,2351.1,2351.1,1452183333.0,29.29,36.1,29.16,36.07,3.7015884999999997,4.510257,28.277022608509284
2018-12-26,3.19754,3.30148,3.08652,3.30049,700739433,5969.07,6263.82,5921.86,6262.77,441024138.0,2363.12,2467.76,2346.58,2467.7,2352216667.0,35.5,36.2,29.59,30.41,3.67702,4.454103,34.05742717656315
2018-12-27,3.24834,3.2825,3.10447,3.25234,642212101,6168.6,6291.99,6043.45,6288.3,416529310.0,2442.5,2489.1,2397.94,2488.83,2275894444.0,31.2,33.8,29.66,29.96,3.6492059999999995,4.4025234,33.129593831621975
2018-12-28,3.27291,3.40703,3.23138,3.31416,633592285,6326.62,6388.36,6233.69,6285.27,379153448.0,2498.77,2520.27,2472.89,2485.74,2057011111.0,29.97,31.05,27.43,28.34,3.6166405,4.3469966,35.557047567633575
2018-12-31,3.35777,3.39033,3.2795,3.31047,468914200,6354.84,6365.39,6273.93,6329.96,361820690.0,2498.94,2509.24,2482.82,2506.85,1912705556.0,27.59,27.64,25.33,25.42,3.5870545,4.2927694,35.47427002744044
2019-01-02,3.23966,3.43428,3.22489,3.37806,512881613,6198.68,6394.73,6198.68,6360.87,389965517.0,2476.96,2519.49,2467.47,2510.03,2073977778.0,27.54,28.53,23.05,23.22,3.5533254999999997,4.24165,38.307363593163444
2019-01-03,3.31766,3.35178,3.16627,3.17387,711276216,6274.76,6292.68,6139.4,6147.13,449532759.0,2491.92,2493.14,2443.96,2447.89,2123811111.0,25.68,26.6,24.05,25.45,3.5011790000000005,4.191587,33.51930262371677
2019-01-04,3.24704,3.41551,3.2162,3.37737,590370994,6250.06,6445.2,6234.59,6422.67,444750000.0,2474.33,2538.07,2474.33,2531.94,2340783333.0,24.36,24.48,21.19,21.38,3.4752525,4.144569,41.382821697890506
2019-01-07,3.43468,3.59302,3.38334,3.5561,714913286,6434.55,6521.45,6412.98,6488.25,432336207.0,2535.61,2566.16,2524.56,2549.69,2280394444.0,22.06,22.71,20.91,21.4,3.4567905000000003,4.1061626,47.28085794490069
2019-01-08,3.63797,3.64017,3.39473,3.46793,792394875,6555.91,6574.73,6457.0,6551.85,410050000.0,2568.11,2579.82,2547.56,2574.41,2268350000.0,20.96,22.03,20.09,20.47,3.4471545,4.0767266,44.88169446326179
2019-01-09,3.51935,3.58323,3.46863,3.53632,622267388,6576.54,6631.06,6549.44,6600.69,417687931.0,2580.0,2595.32,2568.89,2584.96,2251377778.0,20.44,22.8,19.48,19.98,3.4356765000000005,4.0444624,47.1229835796459
2019-01-10,3.51685,3.61022,3.45625,3.60142,527401091,6551.05,6625.11,6517.54,6620.94,375703448.0,2573.51,2597.82,2562.02,2596.64,2058055556.0,20.98,21.32,19.29,19.5,3.4319954999999993,4.0182492000000005,49.23893558565647
2019-01-11,3.57925,3.71375,3.55131,3.69091,881860443,6579.89,6604.56,6562.04,6601.4,356293103.0,2588.11,2596.27,2577.4,2596.26,1908050000.0,19.68,20.16,18.12,18.19,3.431906,4.0000948,52.07785658986718
2019-01-14,3.63867,3.75589,3.61499,3.73091,736094532,6536.37,6566.87,6512.64,6541.04,334863793.0,2580.31,2589.32,2570.41,2582.61,2035805556.0,19.84,20.27,18.7,19.07,3.4338315,3.974131,53.334152403920896
2019-01-15,3.76348,3.80284,3.69839,3.71674,622016494,6571.15,6674.54,6567.32,6669.64,351394828.0,2585.1,2613.08,2585.1,2610.3,1984627778.0,18.53,19.2,17.98,18.6,3.4380700000000006,3.944004,52.80603102678249
2019-01-16,3.7439,3.77687,3.68541,3.6911,473918037,6677.38,6720.41,6665.05,6668.56,370617241.0,2614.75,2625.76,2612.68,2616.1,2146538889.0,18.08,19.04,17.76,19.04,3.4446005,3.9097532,51.806388956392276
2019-01-17,3.65815,3.80244,3.63097,3.76248,497439921,6646.19,6747.29,6637.1,6718.45,367041379.0,2609.28,2645.06,2606.36,2635.96,2095705556.0,19.51,19.72,17.85,18.06,3.4505159999999995,3.8785058000000006,54.39471723788427
2019-01-18,3.81201,3.91755,3.76068,3.8916,656621866,6771.52,6816.23,6727.94,6784.61,422627586.0,2651.27,2675.47,2647.58,2670.71,2214850000.0,17.8,18.18,17.17,17.8,3.4733470000000004,3.8514101999999997,58.71420455379927
2019-01-22,3.86142,3.87322,3.65915,3.68941,666918811,6736.65,6738.57,6603.56,6646.81,410508621.0,2657.88,2657.88,2617.27,2632.9,2171127778.0,18.53,21.15,18.2,20.8,3.4902985,3.8206227999999998,50.627776246185356
2019-01-23,3.7447,3.83328,3.67104,3.70227,595817340,6689.08,6712.86,6584.5,6658.76,392141379.0,2643.48,2653.19,2612.86,2638.7,1853116667.0,20.85,22.02,19.47,19.52,3.514761,3.7887346,51.089183535507445
2019-01-24,3.78686,3.93183,3.78217,3.91417,714723062,6680.34,6710.73,6656.52,6702.55,413843103.0,2638.84,2647.2,2627.01,2642.33,1907361111.0,19.69,20.25,18.63,18.89,3.552906,3.7649466,58.04653948933818
2019-01-25,3.85462,3.98925,3.75189,3.97147,1164595355,6755.67,6800.97,6733.32,6787.37,420834483.0,2657.44,2672.38,2657.33,2664.76,2118933333.0,18.43,18.46,17.31,17.42,3.5864549999999995,3.7424644000000002,59.71527704770401
2019-01-28,3.38633,3.51287,3.24854,3.4225,2531905241,6691.84,6697.53,6644.31,6697.09,419910345.0,2644.97,2644.97,2624.06,2643.85,2007116667.0,18.56,20.42,18.42,18.87,3.594963,3.7170046,42.339488245102544
2019-01-29,3.37637,3.4247,3.24884,3.26303,1163296870,6695.71,6701.47,6613.42,6632.79,360291379.0,2644.89,2650.93,2631.05,2640.0,1946777778.0,19.45,19.93,18.42,19.13,3.5924065,3.6835166,38.80697399086483
2019-01-30,3.3396,3.4215,3.25954,3.40703,982134418,6708.56,6826.92,6688.33,6807.91,438629310.0,2653.62,2690.44,2648.34,2681.05,2148783333.0,19.15,19.31,17.54,17.66,3.5972345,3.6539509999999997,43.39925687755504
2019-01-31,3.40373,3.60042,3.38204,3.56479,849692353,6840.93,6936.34,6837.91,6906.84,503225862.0,2685.49,2708.95,2678.65,2704.1,2732027778.0,17.39,17.72,16.54,16.57,3.606571,3.6249684,48.0031265655878
2019-02-01,3.58343,3.64037,3.53632,3.58923,630118569,6872.73,6921.95,6857.31,6875.52,410936207.0,2702.32,2716.66,2696.88,2706.53,2088483333.0,16.63,16.83,16.08,16.14,3.627339,3.6152803999999996,48.69929323255303
2019-02-04,3.60502,3.7367,3.58303,3.69969,532889691,6876.56,6960.97,6872.61,6959.96,361977586.0,2706.49,2724.99,2698.75,2724.87,1866577778.0,16.72,16.73,15.6,15.73,3.6434550000000003,3.6175736,51.83785266759562
2019-02-05,3.71156,3.75519,3.67783,3.71873,546826230,6969.37,7029.77,6967.94,7023.52,390606897.0,2728.34,2738.98,2724.03,2737.7,1978016667.0,15.79,15.94,15.04,15.57,3.6515864999999996,3.6180802,52.378675560906196
